districtcode,centile,superzip,rank,adultpop,households,college,income,Unemp..Rate,X..in.Unemp.sample
TX11,29.77498,0,13374,11115,5071,0.1490778,53.84174,0.03,15181
TX11,75.11971,0,3719,18210,7797,0.3521142,75.68127,0.04,25533
TX11,20.96526,0,16114,9233,4244,0.1055995,54.18825,0.03,13796
TX11,79.08992,0,3098,16746,7335,0.3559656,83.7557,0.01,25456
TX11,7.205635,0,NA,399,173,0.0701754,45.06512,0,555
TX19,7.205635,0,NA,399,173,0.0701754,45.06512,0,555
TX11,18.10352,0,17132,7797,3540,0.1241503,48.45966,0.04,10756
TX23,3.498244,0,NA,455,190,0.1230769,28.16309,0.05,952
TX23,0.1925611,0,NA,392,161,0.0229592,30.13626,0,313
TX19,15.84855,0,17912,21577,7597,0.1110442,48.41781,0.07,26884
TX11,15.84855,0,17912,21577,7597,0.1110442,48.41781,0.07,26884
TX23,0.0839652,0,NA,186,81,0,29.3347,0,143
TX23,19.18283,0,16739,2275,1016,0.134945,47.60841,0.08,3095
TX19,41.79226,0,NA,149,78,0.2281879,50.6695,0,120
TX23,60.47626,0,6097,1352,550,0.364645,48.75125,0.06,1820
TX23,10.29504,0,20063,8170,3258,0.1317014,38.61212,0.02,10684
TX19,51.32164,0,NA,144,63,0.2222222,61.29375,0.04,290
TX23,44.40315,0,9512,599,249,0.196995,58.29673,0,716
TX11,44.40315,0,9512,599,249,0.196995,58.29673,0,716
TX11,14.28188,0,NA,183,66,0.0273224,61.17737,0.06,225
TX23,4.190127,0,NA,338,144,0.0887574,35.959,0.11,338
TX23,9.123586,0,NA,345,156,0.0985507,42.86051,0.1,223
TX23,44.77376,0,9415,913,420,0.1686747,63.52713,0.03,850
TX23,7.965622,0,21034,3749,1703,0.0928247,42.10995,0.05,4450
TX19,1.859594,0,NA,135,65,0.0666667,33.09928,0,104
TX11,1.859594,0,NA,135,65,0.0666667,33.09928,0,104
TX11,24.3647,0,NA,116,55,0.1465517,49.85225,0.01,243
TX23,8.987309,0,20597,1363,581,0.0990462,42.5833,0.01,1606
TX23,30.90413,0,NA,51,17,0.0588235,70.2835,0.07,62
TX23,22.951,0,NA,137,62,0.1824818,42.497,0,114
TX23,21.52612,0,15921,5543,2464,0.1365687,49.3279,0.05,6586
TX11,50.15203,0,8181,1129,513,0.1124889,78.97643,0,1438
TX11,3.975175,0,NA,21,11,0,50.6695,0,0
TX11,14.1908,0,18585,17358,7467,0.1303722,43.3064,0.04,21772
TX11,40.65446,0,10396,22051,9882,0.1914652,55.83191,0.03,29917
TX11,4.359957,0,22469,17783,8105,0.0646685,40.37084,0.08,23999
TX11,5.345928,0,22083,10304,4604,0.0499806,45.11612,0.04,15040
TX11,60.90751,0,6009,2755,1203,0.2533575,68.48817,0.03,5587
TX23,6.873772,0,21410,1489,506,0.0537273,47.49726,0.07,4818
TX11,6.873772,0,21410,1489,506,0.0537273,47.49726,0.07,4818
TX23,3.020025,0,22937,6752,2788,0.0821979,34.10482,0.11,9070
TX23,16.49618,0,NA,128,54,0.140625,44.1315,0.01,335
TX23,26.23838,0,14452,603,256,0.1293532,54.42885,0,785
TX23,0.0368281,0,NA,351,146,0.005698,25.11246,0,473
TX23,6.116247,0,NA,227,83,0.0484582,46.93369,0.02,258
TX11,14.45366,0,18477,2131,965,0.1163773,46.02229,0.05,3019
TX11,11.47709,0,NA,101,52,0.0891089,47.4005,0,90
TX23,0.0088077,0,NA,83,23,0,20.02328,0,182
TX23,2.362432,0,NA,265,117,0.0490566,38.06031,0.11,335
TX23,46.89276,0,8933,590,263,0.1813559,63.47352,0.09,722
TX16,2.51101,0,23099,3862,1184,0.0592957,36.77625,0.06,5838
TX23,42.64228,0,9881,4394,1768,0.2730997,43.65684,0.02,6079
TX23,55.9005,0,NA,186,79,0.3709677,41.47577,0,13
TX23,86.41436,0,NA,69,26,0.5942029,63.7455,0.07,204
TX16,0.4348421,0,23760,5484,2498,0.0413931,29.11502,0.04,9234
TX23,6.212272,0,21706,2865,1225,0.0897033,40.04525,0.06,3452
TX23,0.8892511,0,NA,399,179,0.0501253,30.83713,0.05,461
TX2,0.8892511,0,NA,399,179,0.0501253,30.83713,0.05,461
TX23,0.1904642,0,23832,4166,1971,0.0379261,27.53675,0.07,5925
TX23,0.8080882,0,23649,992,457,0.0836694,24.62472,0.12,1381
TX23,25.46116,0,NA,366,152,0.2322404,35.959,0.04,545
TX23,17.76229,0,17235,1758,702,0.1706485,40.14724,0.04,2382
TX23,0.8675215,0,23637,2468,1122,0.0822528,25.12161,0.13,3222
TX23,0.0097134,0,NA,77,35,0,20.79476,0,153
TX23,13.55724,0,NA,22,10,0.1818182,33.77923,0,55
TX23,18.30632,0,17049,650,261,0.1784615,39.3143,0,756
TX23,0.1295763,0,23874,4927,2312,0.0251674,27.07386,0.07,9101
TX23,10.79381,0,NA,409,174,0.1271394,40.04525,0,546
TX23,42.88229,0,NA,440,195,0.2545455,47.01607,0.02,660
TX23,0.1194731,0,23882,1318,680,0.0136571,28.61944,0.1,2143
TX23,47.16552,0,NA,194,71,0.2525773,51.48675,0,140
TX23,8.502256,0,20817,1674,771,0.1326165,36.09107,0.14,1972
TX16,0.0064061,0,23945,7925,2877,0.0215773,16.07302,0.09,8082
TX16,33.61961,0,12197,14759,5288,0.270208,36.17345,0.05,16831
TX16,7.131295,0,21316,12412,4704,0.1192394,36.53696,0.09,14056
TX16,10.18931,0,20111,19130,8461,0.1376372,37.48235,0.07,23901
TX16,0.164247,0,23849,17011,6892,0.0349186,26.94702,0.1,18795
TX16,49.0513,0,8459,2375,1184,0.3178947,42.16487,0.02,2504
TX16,2.009154,0,23267,30725,13546,0.0525956,36.17737,0.08,40579
TX23,2.009154,0,23267,30725,13546,0.0525956,36.17737,0.08,40579
TX16,36.46709,0,11445,828,318,0.178744,54.36216,0.05,1386
TX16,80.09241,0,2954,40753,16955,0.4323854,73.20337,0.03,58802
TX16,1.889527,0,23301,25644,10629,0.0593511,34.51672,0.07,30375
TX16,85.60226,0,2124,5593,2350,0.423744,90.23486,0.01,6543
TX16,17.52604,0,17311,33926,14850,0.121765,48.35897,0.07,43173
TX16,46.73446,0,8971,26085,10753,0.2318574,54.57661,0.05,33425
TX23,1.965299,0,23275,27952,12679,0.05835,35.09468,0.09,27066
TX16,1.965299,0,23275,27952,12679,0.05835,35.09468,0.09,27066
TX16,5.08511,0,22204,17293,6967,0.1121841,33.6877,0.06,21666
TX16,52.8228,0,7589,9692,4267,0.2781676,53.60506,0.05,17869
TX16,54.15527,0,7322,5623,2671,0.2395518,61.96716,0.04,12007
TX16,49.48208,0,8357,11354,5054,0.2414127,55.8476,0.06,14127
TX16,42.96918,0,9818,50800,23372,0.197185,56.98129,0.06,82119
TX23,3.503447,0,22779,9040,3597,0.0625,38.61866,0.07,35139
TX16,3.503447,0,22779,9040,3597,0.0625,38.61866,0.07,35139
CO7,47.21315,0,8863,10331,4304,0.1919466,62.00247,0.07,14549
CO7,63.48664,0,5571,23156,9504,0.2358352,75.187,0.07,27260
CO7,72.13237,0,4178,24796,10177,0.2928698,80.12711,0.07,28451
CO7,87.15945,0,1899,16555,7080,0.3754757,104.0026,0.05,20599
CO7,95.08132,1,783,3850,1728,0.4667532,130.9666,0.05,5403
CO2,95.08132,1,783,3850,1728,0.4667532,130.9666,0.05,5403
CO6,9.495561,0,20389,24307,9570,0.0922368,44.47148,0.12,28747
CO6,30.14356,0,13260,27012,11181,0.1371613,56.19542,0.11,34596
CO1,57.43751,0,6685,28319,11033,0.2476782,64.71051,0.08,34721
CO6,57.43751,0,6685,28319,11033,0.2476782,64.71051,0.08,34721
CO4,75.39777,0,3685,34965,15253,0.2867439,87.3686,0.07,52114
CO6,75.39777,0,3685,34965,15253,0.2867439,87.3686,0.07,52114
CO1,79.17412,0,3086,24394,8393,0.3816922,79.53608,0.05,29632
CO6,79.17412,0,3086,24394,8393,0.3816922,79.53608,0.05,29632
CO4,89.84692,0,1538,32668,14523,0.4411044,102.0647,0.05,46691
CO6,89.84692,0,1538,32668,14523,0.4411044,102.0647,0.05,46691
CO4,98.68814,1,222,4746,2184,0.6211547,155.4828,0.04,27257
CO6,98.68814,1,222,4746,2184,0.6211547,155.4828,0.04,27257
CO6,63.14293,0,5623,18695,7685,0.2428992,73.53158,0.09,25210
CO6,58.96059,0,6383,1547,770,0.2074984,73.59957,0.03,6563
CO4,58.96059,0,6383,1547,770,0.2074984,73.59957,0.03,6563
CO6,42.53465,0,NA,37,14,0.2432432,48.62703,0.04,1306
CO7,84.86168,0,2236,29923,12912,0.3779033,95.70847,0.05,36953
CO2,84.86168,0,2236,29923,12912,0.3779033,95.70847,0.05,36953
CO7,82.6714,0,2560,17605,7336,0.3781312,89.37708,0.05,24107
CO2,82.6714,0,2560,17605,7336,0.3781312,89.37708,0.05,24107
CO7,7.412336,0,21213,16223,6684,0.0420391,50.25761,0.09,28984
CO6,7.412336,0,21213,16223,6684,0.0420391,50.25761,0.09,28984
CO7,47.93036,0,NA,155,50,0.2,61.40097,0.37,303
CO2,96.86662,1,NA,126,27,0.8253968,88.02894,0,228
CO2,85.64912,0,2118,16484,6670,0.4583232,84.41473,0.07,20318
CO2,95.87317,1,662,18152,7340,0.6286911,110.7197,0.04,24129
CO7,28.45924,0,13766,10640,4001,0.1183271,58.09275,0.13,11852
CO7,77.61111,0,3327,19628,8061,0.3053801,88.97172,0.06,25672
CO7,59.08783,0,6356,17787,6400,0.2607522,64.65298,0.08,20594
CO4,50.83944,0,NA,243,110,0.2427984,57.2075,0.04,180
CO4,57.16698,0,6727,2758,1206,0.1675127,78.24286,0.07,3827
CO6,57.16698,0,6727,2758,1206,0.1675127,78.24286,0.07,3827
CO4,31.01455,0,13003,1239,557,0.0992736,63.39506,0.06,1893
CO4,91.80556,0,1236,19324,8652,0.458342,110.2477,0.06,20236
CO4,28.78229,0,13682,739,316,0.1217862,57.75277,0.05,883
CO5,85.40646,0,2157,2170,972,0.3414747,103.7136,0.07,3855
CO4,85.40646,0,2157,2170,972,0.3414747,103.7136,0.07,3855
CO4,77.28587,0,3388,6809,3099,0.2843296,91.73991,0.05,8723
CO6,60.14421,0,6152,29574,10602,0.2641509,65.65852,0.1,16660
CO1,60.14421,0,6152,29574,10602,0.2641509,65.65852,0.1,16660
CO1,98.4537,1,267,16688,7068,0.6789909,138.7808,0.04,21951
CO6,98.4537,1,267,16688,7068,0.6789909,138.7808,0.04,21951
CO6,95.83371,1,667,14239,5734,0.5687197,120.7804,0.04,22562
CO4,95.83371,1,667,14239,5734,0.5687197,120.7804,0.04,22562
CO4,92.34843,0,1157,2539,1153,0.4300906,117.9952,0.03,3095
CO4,55.52934,0,7033,1428,603,0.1876751,72.70518,0.08,2170
CO4,90.83685,0,1389,2899,1320,0.4473957,106.0411,0.05,4085
CO1,79.37901,0,3055,20148,7530,0.380137,80.4004,0.07,23063
CO6,79.37901,0,3055,20148,7530,0.380137,80.4004,0.07,23063
CO1,92.1071,0,1192,12647,5361,0.5108721,102.8846,0.05,14212
CO6,92.1071,0,1192,12647,5361,0.5108721,102.8846,0.05,14212
CO6,92.90377,0,1086,21416,9051,0.5141483,106.2098,0.06,24176
CO1,88.39233,0,1736,28264,11263,0.42379,100.0118,0.05,34868
CO7,88.39233,0,1736,28264,11263,0.42379,100.0118,0.05,34868
CO6,88.39233,0,1736,28264,11263,0.42379,100.0118,0.05,34868
CO4,95.6144,1,699,8198,3625,0.5581849,120.5254,0.03,13502
CO6,95.6144,1,699,8198,3625,0.5581849,120.5254,0.03,13502
CO6,90.33482,0,1460,3769,1713,0.4356593,105.4658,0.05,7538
CO4,90.33482,0,1460,3769,1713,0.4356593,105.4658,0.05,7538
CO4,96.14243,1,618,43386,18933,0.588577,120.6287,0.04,27549
CO6,96.14243,1,618,43386,18933,0.588577,120.6287,0.04,27549
CO2,93.81652,0,954,24093,10862,0.5035487,115.0034,0.05,32893
CO7,93.81652,0,954,24093,10862,0.5035487,115.0034,0.05,32893
CO1,93.81652,0,954,24093,10862,0.5035487,115.0034,0.05,32893
CO1,85.32964,0,2168,22074,9428,0.3886926,95.44303,0.07,28482
CO2,85.32964,0,2168,22074,9428,0.3886926,95.44303,0.07,28482
CO6,85.32964,0,2168,22074,9428,0.3886926,95.44303,0.07,28482
CO5,95.36246,1,741,8794,4075,0.5350239,121.51,0.03,14487
CO5,69.25471,0,4624,1013,423,0.2961501,74.36975,0.03,1394
CO4,69.25471,0,4624,1013,423,0.2961501,74.36975,0.03,1394
CO4,93.89867,0,944,18802,8670,0.4992554,116.1463,0.03,39458
CO4,89.63692,0,1562,2521,1106,0.4034114,108.0588,0.07,3083
CO2,89.63692,0,1562,2521,1106,0.4034114,108.0588,0.07,3083
CO4,54.79948,0,7192,1571,702,0.1693189,74.94509,0.05,3794
CO4,67.96072,0,4819,604,252,0.1953642,89.66344,0.07,776
CO6,67.96072,0,4819,604,252,0.1953642,89.66344,0.07,776
CO6,90.42592,0,1449,13083,5838,0.4262784,107.4206,0.03,20948
CO4,90.42592,0,1449,13083,5838,0.4262784,107.4206,0.03,20948
CO1,88.84318,0,1662,3889,621,0.4739007,93.3391,0.05,8932
CO1,69.35281,0,4611,13556,1802,0.4235025,52.58121,0.05,17533
CO1,11.4651,0,19616,18170,6799,0.1379196,38.97694,0.09,23797
CO1,20.04343,0,16467,17677,6027,0.182497,40.12109,0.13,21905
CO1,94.22813,0,899,16477,3598,0.5680039,106.3785,0.06,18631
CO1,60.40322,0,6110,13704,5415,0.3122446,57.67693,0.1,15771
CO1,96.79905,1,525,17038,4368,0.6518958,117.1008,0.06,18674
CO1,91.27909,0,1325,23209,6633,0.5768452,86.45982,0.06,29316
CO1,42.03605,0,10023,24291,8315,0.233708,49.96209,0.08,26352
CO1,55.71532,0,6998,13637,4461,0.2746938,57.90576,0.06,15731
CO7,55.71532,0,6998,13637,4461,0.2746938,57.90576,0.06,15731
CO7,27.37705,0,14119,10556,3573,0.1590565,50.21445,0.08,19845
CO1,27.37705,0,14119,10556,3573,0.1590565,50.21445,0.08,19845
CO7,66.60726,0,5035,21129,7541,0.3032798,68.7183,0.08,14509
CO1,3.237768,0,22873,5722,2259,0.0361762,42.48131,0.12,7563
CO7,3.237768,0,22873,5722,2259,0.0361762,42.48131,0.12,7563
CO1,88.29985,0,1747,14634,2391,0.5101134,84.83055,0.05,16873
CO1,14.98961,0,18282,35162,13979,0.0856322,51.78619,0.1,42736
CO1,86.55669,0,1984,25383,7936,0.4856006,82.87307,0.07,26426
CO6,86.55669,0,1984,25383,7936,0.4856006,82.87307,0.07,26426
CO1,21.80163,0,15853,23134,9153,0.0991614,55.93259,0.08,28852
CO7,21.80163,0,15853,23134,9153,0.0991614,55.93259,0.08,28852
CO1,79.20423,0,3080,15009,4580,0.4350723,70.38941,0.09,16706
CO1,24.30616,0,15075,11733,4065,0.151027,48.97747,0.1,12481
CO1,80.62653,0,2875,13290,4323,0.4424379,72.80325,0.05,13315
CO6,80.62653,0,2875,13290,4323,0.4424379,72.80325,0.05,13315
CO7,63.47183,0,5573,19763,7545,0.2703031,69.24265,0.07,25049
CO1,63.47183,0,5573,19763,7545,0.2703031,69.24265,0.07,25049
CO1,78.04133,0,3259,22132,8579,0.3812579,77.0451,0.07,28046
CO7,78.04133,0,3259,22132,8579,0.3812579,77.0451,0.07,28046
CO7,86.76527,0,1948,20650,8256,0.439661,91.48885,0.06,25557
CO2,86.76527,0,1948,20650,8256,0.439661,91.48885,0.06,25557
CO7,29.44092,0,13463,23943,10294,0.1050829,61.20745,0.08,35588
CO1,89.34549,0,1598,1384,519,0.4761561,94.57217,0.03,5839
CO1,77.69154,0,3317,37878,11583,0.4399652,65.9828,0.05,26532
CO6,77.69154,0,3317,37878,11583,0.4399652,65.9828,0.05,26532
CO1,68.10522,0,4801,15081,5938,0.2757775,76.01994,0.06,17481
CO7,68.10522,0,4801,15081,5938,0.2757775,76.01994,0.06,17481
CO7,57.21634,0,6717,23078,9686,0.1744085,77.1131,0.08,34087
CO2,77.2572,0,3395,15238,6136,0.3506366,80.25134,0.08,20299
CO7,77.2572,0,3395,15238,6136,0.3506366,80.25134,0.08,20299
CO7,76.16299,0,3568,4748,1835,0.3559393,77.06602,0.07,7513
CO1,76.16299,0,3568,4748,1835,0.3559393,77.06602,0.07,7513
CO1,59.45827,0,6297,10735,3834,0.2412669,68.49339,0.06,12971
CO1,89.4364,0,1586,12500,4092,0.51488,88.1937,0.04,14666
CO1,31.94833,0,12677,15412,6791,0.1262004,59.64748,0.1,28132
CO7,31.94833,0,12677,15412,6791,0.1262004,59.64748,0.1,28132
CO6,80.19543,0,2941,16560,7408,0.3100846,94.49241,0.04,23548
CO7,80.19543,0,2941,16560,7408,0.3100846,94.49241,0.04,23548
CO1,70.7732,0,4375,8830,2509,0.4305776,54.07057,0.06,10681
CO1,73.53535,0,3967,4691,2056,0.2824558,84.45396,0.05,15389
CO7,23.42041,0,15330,18788,7666,0.1175218,54.10849,0.09,22533
CO2,94.36382,0,877,15827,5359,0.6055475,100.8813,0.04,19483
CO2,96.3621,1,587,14128,3973,0.7221829,100.3361,0.08,24376
CO2,94.91677,0,805,26775,8786,0.6607283,96.07983,0.04,20653
CO2,96.16366,1,615,17250,5677,0.6764058,105.7338,0.03,20653
CO2,90.00375,0,1520,26071,10103,0.4618158,99.03501,0.05,31514
CO7,90.00375,0,1520,26071,10103,0.4618158,99.03501,0.05,31514
CO2,87.88425,0,1801,12166,4833,0.412461,100.3256,0.05,14772
CO7,87.88425,0,1801,12166,4833,0.412461,100.3256,0.05,14772
CO5,69.32706,0,NA,489,157,0.2719837,78.65999,0.01,561
CO5,74.01971,0,3893,5583,2442,0.3190041,78.95681,0.04,7328
CO2,74.01971,0,3893,5583,2442,0.3190041,78.95681,0.04,7328
CO2,21.24198,0,NA,255,80,0.0705882,60.4765,0.03,3524
CO3,66.03796,0,NA,66,26,0.3939394,52.06994,0.1,128
CO2,66.03796,0,NA,66,26,0.3939394,52.06994,0.1,128
CO2,91.59256,0,1278,5094,1386,0.5475069,93.56139,0.06,6972
CO2,96.49753,1,NA,86,37,0.5232558,135.5746,0,116
CO3,0.7744192,0,NA,61,26,0,38.79257,0.04,206
CO2,48.357,0,NA,360,102,0.1888889,63.7455,0.05,535
CO3,86.05841,0,NA,265,95,0.3811321,99.35537,0,370
CO5,23.16578,0,NA,209,74,0.1483254,48.56819,0,126
CO2,91.145,0,1347,5951,2548,0.4567299,106.2778,0.02,6986
CO3,37.05073,0,NA,63,26,0.2222222,47.4005,0,51
CO2,83.26071,0,2469,4238,1314,0.4249646,83.14636,0.06,6721
CO2,57.70965,0,NA,269,93,0.2602231,62.86026,0.09,563
CO2,33.47844,0,NA,403,141,0.1662531,53.9385,0.02,332
CO2,96.09554,1,624,16638,6984,0.5873302,120.5725,0.05,18043
CO5,64.60979,0,5369,1148,449,0.2587108,73.07523,0.08,1670
CO2,71.14107,0,4317,1023,334,0.4046921,59.22643,0.03,2254
CO2,93.22797,0,1043,2360,730,0.6055084,92.13742,0.05,2931
CO2,72.91189,0,4060,928,323,0.3405173,73.09876,0.01,1076
CO2,67.82927,0,4845,2165,834,0.2836028,74.11869,0.05,3052
CO2,69.52532,0,4579,1392,562,0.3117816,72.21483,0.06,1618
CO2,49.65661,0,NA,141,45,0.3475177,37.79749,0,147
CO5,49.65661,0,NA,141,45,0.3475177,37.79749,0,147
CO5,49.66416,0,8309,582,240,0.2491409,54.75575,0.05,545
CO2,44.24952,0,NA,400,159,0.2125,55.51285,0.02,809
CO2,62.67363,0,5704,1988,780,0.2746479,67.39893,0.07,2425
CO2,79.23083,0,3075,691,286,0.3791606,80.0905,0.04,810
CO2,91.81223,0,NA,328,100,0.5884146,87.85503,0,484
CO5,65.89367,0,NA,406,167,0.320197,64.47253,0.02,675
CO2,52.05967,0,NA,249,127,0.2811245,52.03202,0.13,589
CO2,52.65425,0,7630,1418,617,0.2080395,65.46238,0.03,2323
CO3,39.50867,0,10669,4550,1876,0.1927473,54.6446,0.04,5297
CO3,30.01213,0,NA,164,74,0.1402439,55.573,0,146
CO2,88.46312,0,1725,10274,4273,0.4200895,100.9153,0.04,11984
CO7,88.46312,0,1725,10274,4273,0.4200895,100.9153,0.04,11984
CO2,93.75218,0,966,2358,801,0.6280746,92.9939,0.03,2526
CO3,69.73814,0,4543,1264,485,0.3283228,69.68855,0.03,2108
CO2,66.55922,0,NA,394,157,0.2639594,75.35045,0,369
CO3,52.92211,0,NA,232,94,0.112069,82.3788,0.1,260
CO2,86.47019,0,1993,2359,953,0.4022891,97.04877,0.1,3269
CO3,52.46483,0,NA,43,20,0.4186046,28.87573,0,104
CO2,40.64838,0,NA,93,38,0.2688172,42.497,0.11,165
CO2,89.16933,0,1622,567,196,0.5008819,89.8975,0,486
CO3,4.165699,0,NA,42,19,0.0714286,38.82003,0,71
CO3,32.72845,0,12449,976,397,0.1885246,49.48874,0.01,1068
CO2,78.05659,0,NA,476,191,0.4411765,66.81052,0.03,636
CO2,92.78358,0,1102,1207,333,0.6056338,89.8975,0.02,1014
CO3,53.58453,0,NA,376,139,0.2393617,61.20353,0.03,457
CO3,89.42892,0,1588,9610,3379,0.4950052,91.58953,0.04,12988
CO2,82.33884,0,2619,4103,1424,0.3926395,85.92763,0.06,6289
CO4,62.74503,0,5687,34905,14278,0.2624266,69.67939,0.07,29411
CO2,92.22456,0,1170,17077,7102,0.4859167,107.809,0.04,24742
CO4,92.22456,0,1170,17077,7102,0.4859167,107.809,0.04,24742
CO2,85.65598,0,2116,5783,2526,0.3600208,101.3704,0.06,34450
CO4,85.65598,0,2116,5783,2526,0.3600208,101.3704,0.06,34450
CO2,80.2144,0,NA,347,120,0.3544669,86.86256,0.12,310
CO2,82.18375,0,2642,1551,588,0.4145713,81.725,0.09,1743
CO4,77.77951,0,3303,7091,3134,0.3065858,89.15217,0.07,8227
CO2,77.77951,0,3303,7091,3134,0.3065858,89.15217,0.07,8227
CO4,14.1727,0,18593,1902,775,0.0594111,55.51285,0.04,3072
CO2,72.3567,0,4147,615,263,0.3837398,64.83473,0.1,608
CO4,90.12676,0,1499,5603,2380,0.446368,102.5642,0.03,13770
CO2,90.12676,0,1499,5603,2380,0.446368,102.5642,0.03,13770
CO2,82.65108,0,2564,6996,2666,0.4453974,77.72897,0.05,8307
CO4,44.1186,0,9573,808,348,0.0841584,77.52238,0,838
CO2,73.24362,0,4005,14406,5179,0.4300986,58.4288,0.1,29974
CO2,71.66706,0,4241,17433,6670,0.3570814,68.18219,0.07,25975
CO4,71.66706,0,4241,17433,6670,0.3570814,68.18219,0.07,25975
CO2,88.12377,0,1770,27474,10915,0.4929388,87.10447,0.07,37932
CO2,87.32969,0,1873,24867,10441,0.5031166,82.63902,0.06,35648
CO2,94.15559,0,910,3600,1591,0.5508333,108.7766,0.03,12567
CO4,45.23511,0,9311,1427,621,0.149965,67.15311,0.04,2478
CO2,76.89183,0,NA,113,45,0.380531,74.2063,0,78
CO2,57.97351,0,6583,2995,1332,0.2043406,72.95493,0.04,7506
CO4,57.97351,0,6583,2995,1332,0.2043406,72.95493,0.04,7506
CO2,65.87727,0,5156,2133,889,0.2892639,69.72646,0.07,2592
CO2,76.89217,0,3458,1157,458,0.3275713,83.3595,0.05,1745
CO2,64.29431,0,5431,22421,9379,0.2592659,72.41489,0.07,30118
CO4,64.29431,0,5431,22421,9379,0.2592659,72.41489,0.07,30118
CO2,71.96931,0,4203,23322,10125,0.3122802,76.45014,0.06,34669
CO2,82.62128,0,2571,2862,1164,0.4028651,84.994,0.04,3815
CO4,79.00736,0,NA,493,231,0.2677485,98.8271,0.03,2485
CO4,33.91105,0,12114,1748,809,0.1298627,60.65172,0.03,3965
CO2,51.67173,0,7843,624,228,0.2836539,51.1507,0.1,626
CO2,57.88038,0,NA,128,45,0.2421875,66.19725,0.06,394
CO2,63.60435,0,5554,3102,1344,0.2607995,71.03275,0.05,6323
CO4,63.60435,0,5554,3102,1344,0.2607995,71.03275,0.05,6323
CO2,71.02295,0,4338,7301,3139,0.2966717,77.60345,0.04,14328
CO4,71.02295,0,4338,7301,3139,0.2966717,77.60345,0.04,14328
CO7,55.34094,0,7079,21491,8875,0.1723977,75.00132,0.06,24650
CO6,55.34094,0,7079,21491,8875,0.1723977,75.00132,0.06,24650
CO4,45.88092,0,9151,1447,630,0.2142363,56.74069,0.05,2061
CO4,52.00152,0,NA,364,151,0.2005495,65.87035,0.01,694
CO2,52.49624,0,NA,122,43,0.3196721,46.00006,0,288
CO4,52.49624,0,NA,122,43,0.3196721,46.00006,0,288
CO4,54.76243,0,7205,3509,1529,0.2239954,65.45061,0.03,5308
CO4,29.36766,0,13498,5278,2424,0.1441834,54.3687,0.05,12575
CO4,40.50925,0,10425,6883,2869,0.1282871,66.61699,0.04,9166
CO4,17.47271,0,17329,601,269,0.0549085,59.8227,0.05,733
CO4,27.25789,0,14162,660,278,0.1090909,58.71124,0.07,709
CO4,24.9431,0,14873,22634,9405,0.1784925,44.81014,0.08,37511
CO4,73.88577,0,3919,25835,10998,0.3288175,76.88034,0.06,40748
CO6,54.79196,0,7196,1436,566,0.1162953,84.06037,0.04,7037
CO7,54.79196,0,7196,1436,566,0.1162953,84.06037,0.04,7037
CO4,37.72431,0,11125,1785,776,0.0879552,71.14913,0.01,3553
CO6,37.72431,0,11125,1785,776,0.0879552,71.14913,0.01,3553
CO6,33.696,0,12172,1063,479,0.1185325,62.38298,0.04,2403
CO4,33.696,0,12172,1063,479,0.1185325,62.38298,0.04,2403
CO4,45.03918,0,9356,1602,747,0.1622971,64.87135,0.05,2159
CO4,33.34863,0,12280,2467,1057,0.1264694,60.66218,0.05,3208
CO4,45.28406,0,NA,454,198,0.185022,61.17737,0.07,896
CO4,33.84391,0,NA,232,106,0.1637931,54.75575,0,202
CO4,32.29331,0,12565,893,381,0.1265398,59.87108,0.05,1130
CO4,49.18683,0,8423,2504,1092,0.168131,68.17042,0.04,3264
CO4,11.9708,0,NA,421,174,0.1235154,42.07072,0,271
CO4,17.94582,0,NA,486,197,0.1028807,51.9771,0.05,544
CO4,15.86503,0,17905,1295,569,0.1011583,50.14907,0.01,1635
CO4,24.48642,0,15008,9326,3926,0.1432554,50.5492,0.06,12052
CO4,3.289187,0,22837,599,266,0.0166945,46.12951,0.09,612
CO4,21.65771,0,15884,1795,735,0.1325905,50.09808,0.03,2333
CO4,47.69276,0,NA,126,59,0.3095238,42.26294,0,72
CO4,19.60448,0,NA,310,132,0.0774194,57.82076,0,372
CO4,28.69758,0,13697,4370,1739,0.1462243,53.49915,0.1,5660
CO4,8.791059,0,NA,238,102,0.1134454,39.77327,0.04,325
CO4,2.369717,0,NA,326,151,0.0644172,35.55103,0.18,183
CO4,26.30062,0,14437,586,249,0.1484642,51.17293,0.02,817
CO4,15.52651,0,NA,345,141,0.1884058,34.68801,0.03,551
CO4,32.37592,0,12541,1084,450,0.1826568,50.26153,0.01,1275
CO4,8.097838,0,NA,229,112,0.0960699,41.76997,0.03,338
CO4,36.43164,0,11458,1944,804,0.2031893,50.10331,0.04,2177
CO4,61.64582,0,NA,223,103,0.3004484,61.23098,0,311
CO4,20.06879,0,NA,430,207,0.1418605,47.14944,0.01,497
CO4,17.35849,0,17355,1271,516,0.1321794,46.4198,0.06,1315
CO4,13.7274,0,NA,88,38,0.1704545,35.959,0,47
CO4,27.31054,0,14139,568,264,0.1584507,50.26153,0.07,643
CO4,32.295,0,NA,206,83,0.1941748,48.21775,0,243
CO4,29.04684,0,13605,712,319,0.1502809,53.04672,0.01,875
CO4,5.786106,0,NA,372,148,0.0860215,39.8818,0.01,415
CO4,23.10992,0,NA,115,51,0.1304348,51.60313,0.05,180
